Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Romania,ROU,2015,"Population, ages 3-5, female",SP.POP.0305.FE.UN,287493
Romania,ROU,2014,"Population, ages 3-5, female",SP.POP.0305.FE.UN,290441
Romania,ROU,2013,"Population, ages 3-5, female",SP.POP.0305.FE.UN,292542
Romania,ROU,2012,"Population, ages 3-5, female",SP.POP.0305.FE.UN,294443
Romania,ROU,2011,"Population, ages 3-5, female",SP.POP.0305.FE.UN,297053
Romania,ROU,2010,"Population, ages 3-5, female",SP.POP.0305.FE.UN,300933
Romania,ROU,2009,"Population, ages 3-5, female",SP.POP.0305.FE.UN,307028
Romania,ROU,2008,"Population, ages 3-5, female",SP.POP.0305.FE.UN,315000
Romania,ROU,2007,"Population, ages 3-5, female",SP.POP.0305.FE.UN,322663
Romania,ROU,2006,"Population, ages 3-5, female",SP.POP.0305.FE.UN,326964
Romania,ROU,2005,"Population, ages 3-5, female",SP.POP.0305.FE.UN,326094
Romania,ROU,2004,"Population, ages 3-5, female",SP.POP.0305.FE.UN,318236
Romania,ROU,2003,"Population, ages 3-5, female",SP.POP.0305.FE.UN,304982
Romania,ROU,2002,"Population, ages 3-5, female",SP.POP.0305.FE.UN,291999
Romania,ROU,2001,"Population, ages 3-5, female",SP.POP.0305.FE.UN,287102
Romania,ROU,2000,"Population, ages 3-5, female",SP.POP.0305.FE.UN,295482
Romania,ROU,1999,"Population, ages 3-5, female",SP.POP.0305.FE.UN,319939
Romania,ROU,1998,"Population, ages 3-5, female",SP.POP.0305.FE.UN,357701
Romania,ROU,1997,"Population, ages 3-5, female",SP.POP.0305.FE.UN,401613
Romania,ROU,1996,"Population, ages 3-5, female",SP.POP.0305.FE.UN,441440
Romania,ROU,1995,"Population, ages 3-5, female",SP.POP.0305.FE.UN,469972
Romania,ROU,1994,"Population, ages 3-5, female",SP.POP.0305.FE.UN,484263
Romania,ROU,1993,"Population, ages 3-5, female",SP.POP.0305.FE.UN,486926
Romania,ROU,1992,"Population, ages 3-5, female",SP.POP.0305.FE.UN,483032
Romania,ROU,1991,"Population, ages 3-5, female",SP.POP.0305.FE.UN,480252
Romania,ROU,1990,"Population, ages 3-5, female",SP.POP.0305.FE.UN,483979
Romania,ROU,2015,"Population, ages 3-5, male",SP.POP.0305.MA.UN,304578
Romania,ROU,2014,"Population, ages 3-5, male",SP.POP.0305.MA.UN,307630
Romania,ROU,2013,"Population, ages 3-5, male",SP.POP.0305.MA.UN,309778
Romania,ROU,2012,"Population, ages 3-5, male",SP.POP.0305.MA.UN,311710
Romania,ROU,2011,"Population, ages 3-5, male",SP.POP.0305.MA.UN,314381
Romania,ROU,2010,"Population, ages 3-5, male",SP.POP.0305.MA.UN,318382
Romania,ROU,2009,"Population, ages 3-5, male",SP.POP.0305.MA.UN,324686
Romania,ROU,2008,"Population, ages 3-5, male",SP.POP.0305.MA.UN,332943
Romania,ROU,2007,"Population, ages 3-5, male",SP.POP.0305.MA.UN,340894
Romania,ROU,2006,"Population, ages 3-5, male",SP.POP.0305.MA.UN,345401
Romania,ROU,2005,"Population, ages 3-5, male",SP.POP.0305.MA.UN,344592
Romania,ROU,2004,"Population, ages 3-5, male",SP.POP.0305.MA.UN,336613
Romania,ROU,2003,"Population, ages 3-5, male",SP.POP.0305.MA.UN,323098
Romania,ROU,2002,"Population, ages 3-5, male",SP.POP.0305.MA.UN,309819
Romania,ROU,2001,"Population, ages 3-5, male",SP.POP.0305.MA.UN,304739
Romania,ROU,2000,"Population, ages 3-5, male",SP.POP.0305.MA.UN,313152
Romania,ROU,1999,"Population, ages 3-5, male",SP.POP.0305.MA.UN,337910
Romania,ROU,1998,"Population, ages 3-5, male",SP.POP.0305.MA.UN,376202
Romania,ROU,1997,"Population, ages 3-5, male",SP.POP.0305.MA.UN,420762
Romania,ROU,1996,"Population, ages 3-5, male",SP.POP.0305.MA.UN,461205
Romania,ROU,1995,"Population, ages 3-5, male",SP.POP.0305.MA.UN,490208
Romania,ROU,1994,"Population, ages 3-5, male",SP.POP.0305.MA.UN,504775
Romania,ROU,1993,"Population, ages 3-5, male",SP.POP.0305.MA.UN,507569
Romania,ROU,1992,"Population, ages 3-5, male",SP.POP.0305.MA.UN,503774
Romania,ROU,1991,"Population, ages 3-5, male",SP.POP.0305.MA.UN,501238
Romania,ROU,1990,"Population, ages 3-5, male",SP.POP.0305.MA.UN,505472
Romania,ROU,2015,"Population, ages 3-5, total",SP.POP.0305.TO.UN,592071
Romania,ROU,2014,"Population, ages 3-5, total",SP.POP.0305.TO.UN,598071
Romania,ROU,2013,"Population, ages 3-5, total",SP.POP.0305.TO.UN,602320
Romania,ROU,2012,"Population, ages 3-5, total",SP.POP.0305.TO.UN,606153
Romania,ROU,2011,"Population, ages 3-5, total",SP.POP.0305.TO.UN,611434
Romania,ROU,2010,"Population, ages 3-5, total",SP.POP.0305.TO.UN,619315
Romania,ROU,2009,"Population, ages 3-5, total",SP.POP.0305.TO.UN,631714
Romania,ROU,2008,"Population, ages 3-5, total",SP.POP.0305.TO.UN,647943
Romania,ROU,2007,"Population, ages 3-5, total",SP.POP.0305.TO.UN,663557
Romania,ROU,2006,"Population, ages 3-5, total",SP.POP.0305.TO.UN,672365
Romania,ROU,2005,"Population, ages 3-5, total",SP.POP.0305.TO.UN,670686
Romania,ROU,2004,"Population, ages 3-5, total",SP.POP.0305.TO.UN,654849
Romania,ROU,2003,"Population, ages 3-5, total",SP.POP.0305.TO.UN,628080
Romania,ROU,2002,"Population, ages 3-5, total",SP.POP.0305.TO.UN,601818
Romania,ROU,2001,"Population, ages 3-5, total",SP.POP.0305.TO.UN,591841
Romania,ROU,2000,"Population, ages 3-5, total",SP.POP.0305.TO.UN,608634
Romania,ROU,1999,"Population, ages 3-5, total",SP.POP.0305.TO.UN,657849
Romania,ROU,1998,"Population, ages 3-5, total",SP.POP.0305.TO.UN,733903
Romania,ROU,1997,"Population, ages 3-5, total",SP.POP.0305.TO.UN,822375
Romania,ROU,1996,"Population, ages 3-5, total",SP.POP.0305.TO.UN,902645
Romania,ROU,1995,"Population, ages 3-5, total",SP.POP.0305.TO.UN,960180
Romania,ROU,1994,"Population, ages 3-5, total",SP.POP.0305.TO.UN,989038
Romania,ROU,1993,"Population, ages 3-5, total",SP.POP.0305.TO.UN,994495
Romania,ROU,1992,"Population, ages 3-5, total",SP.POP.0305.TO.UN,986806
Romania,ROU,1991,"Population, ages 3-5, total",SP.POP.0305.TO.UN,981490
Romania,ROU,1990,"Population, ages 3-5, total",SP.POP.0305.TO.UN,989451
Romania,ROU,2015,"Population, ages 4-6, female",SP.POP.0406.FE.UN,290854
Romania,ROU,2014,"Population, ages 4-6, female",SP.POP.0406.FE.UN,293503
Romania,ROU,2013,"Population, ages 4-6, female",SP.POP.0406.FE.UN,295295
Romania,ROU,2012,"Population, ages 4-6, female",SP.POP.0406.FE.UN,296883
Romania,ROU,2011,"Population, ages 4-6, female",SP.POP.0406.FE.UN,299174
Romania,ROU,2010,"Population, ages 4-6, female",SP.POP.0406.FE.UN,302739
Romania,ROU,2009,"Population, ages 4-6, female",SP.POP.0406.FE.UN,308540
Romania,ROU,2008,"Population, ages 4-6, female",SP.POP.0406.FE.UN,316278
Romania,ROU,2007,"Population, ages 4-6, female",SP.POP.0406.FE.UN,323826
Romania,ROU,2006,"Population, ages 4-6, female",SP.POP.0406.FE.UN,328217
Romania,ROU,2005,"Population, ages 4-6, female",SP.POP.0406.FE.UN,327710
Romania,ROU,2004,"Population, ages 4-6, female",SP.POP.0406.FE.UN,320356
Romania,ROU,2003,"Population, ages 4-6, female",SP.POP.0406.FE.UN,307731
Romania,ROU,2002,"Population, ages 4-6, female",SP.POP.0406.FE.UN,295808
Romania,ROU,2001,"Population, ages 4-6, female",SP.POP.0406.FE.UN,292807
Romania,ROU,2000,"Population, ages 4-6, female",SP.POP.0406.FE.UN,304116
Romania,ROU,1999,"Population, ages 4-6, female",SP.POP.0406.FE.UN,332920
Romania,ROU,1998,"Population, ages 4-6, female",SP.POP.0406.FE.UN,376137
Romania,ROU,1997,"Population, ages 4-6, female",SP.POP.0406.FE.UN,425285
Romania,ROU,1996,"Population, ages 4-6, female",SP.POP.0406.FE.UN,468329
Romania,ROU,1995,"Population, ages 4-6, female",SP.POP.0406.FE.UN,496880
Romania,ROU,1994,"Population, ages 4-6, female",SP.POP.0406.FE.UN,507249
Romania,ROU,1993,"Population, ages 4-6, female",SP.POP.0406.FE.UN,502714
Romania,ROU,1992,"Population, ages 4-6, female",SP.POP.0406.FE.UN,490290
Romania,ROU,1991,"Population, ages 4-6, female",SP.POP.0406.FE.UN,480411
Romania,ROU,1990,"Population, ages 4-6, female",SP.POP.0406.FE.UN,480382
Romania,ROU,2015,"Population, ages 4-6, male",SP.POP.0406.MA.UN,308045
Romania,ROU,2014,"Population, ages 4-6, male",SP.POP.0406.MA.UN,310776
Romania,ROU,2013,"Population, ages 4-6, male",SP.POP.0406.MA.UN,312595
Romania,ROU,2012,"Population, ages 4-6, male",SP.POP.0406.MA.UN,314192
Romania,ROU,2011,"Population, ages 4-6, male",SP.POP.0406.MA.UN,316526
Romania,ROU,2010,"Population, ages 4-6, male",SP.POP.0406.MA.UN,320200
Romania,ROU,2009,"Population, ages 4-6, male",SP.POP.0406.MA.UN,326206
Romania,ROU,2008,"Population, ages 4-6, male",SP.POP.0406.MA.UN,334228
Romania,ROU,2007,"Population, ages 4-6, male",SP.POP.0406.MA.UN,342069
Romania,ROU,2006,"Population, ages 4-6, male",SP.POP.0406.MA.UN,346662
Romania,ROU,2005,"Population, ages 4-6, male",SP.POP.0406.MA.UN,346202
Romania,ROU,2004,"Population, ages 4-6, male",SP.POP.0406.MA.UN,338700
Romania,ROU,2003,"Population, ages 4-6, male",SP.POP.0406.MA.UN,325777
Romania,ROU,2002,"Population, ages 4-6, male",SP.POP.0406.MA.UN,313522
Romania,ROU,2001,"Population, ages 4-6, male",SP.POP.0406.MA.UN,310325
Romania,ROU,2000,"Population, ages 4-6, male",SP.POP.0406.MA.UN,321688
Romania,ROU,1999,"Population, ages 4-6, male",SP.POP.0406.MA.UN,350856
Romania,ROU,1998,"Population, ages 4-6, male",SP.POP.0406.MA.UN,394699
Romania,ROU,1997,"Population, ages 4-6, male",SP.POP.0406.MA.UN,444606
Romania,ROU,1996,"Population, ages 4-6, male",SP.POP.0406.MA.UN,488362
Romania,ROU,1995,"Population, ages 4-6, male",SP.POP.0406.MA.UN,517446
Romania,ROU,1994,"Population, ages 4-6, male",SP.POP.0406.MA.UN,528103
Romania,ROU,1993,"Population, ages 4-6, male",SP.POP.0406.MA.UN,523672
Romania,ROU,1992,"Population, ages 4-6, male",SP.POP.0406.MA.UN,511304
Romania,ROU,1991,"Population, ages 4-6, male",SP.POP.0406.MA.UN,501645
Romania,ROU,1990,"Population, ages 4-6, male",SP.POP.0406.MA.UN,502140
Romania,ROU,2015,"Population, ages 4-6, total",SP.POP.0406.TO.UN,598899
Romania,ROU,2014,"Population, ages 4-6, total",SP.POP.0406.TO.UN,604279
Romania,ROU,2013,"Population, ages 4-6, total",SP.POP.0406.TO.UN,607890
Romania,ROU,2012,"Population, ages 4-6, total",SP.POP.0406.TO.UN,611075
Romania,ROU,2011,"Population, ages 4-6, total",SP.POP.0406.TO.UN,615700
Romania,ROU,2010,"Population, ages 4-6, total",SP.POP.0406.TO.UN,622939
Romania,ROU,2009,"Population, ages 4-6, total",SP.POP.0406.TO.UN,634746
Romania,ROU,2008,"Population, ages 4-6, total",SP.POP.0406.TO.UN,650506
Romania,ROU,2007,"Population, ages 4-6, total",SP.POP.0406.TO.UN,665895
Romania,ROU,2006,"Population, ages 4-6, total",SP.POP.0406.TO.UN,674879
Romania,ROU,2005,"Population, ages 4-6, total",SP.POP.0406.TO.UN,673912
Romania,ROU,2004,"Population, ages 4-6, total",SP.POP.0406.TO.UN,659056
Romania,ROU,2003,"Population, ages 4-6, total",SP.POP.0406.TO.UN,633508
Romania,ROU,2002,"Population, ages 4-6, total",SP.POP.0406.TO.UN,609330
Romania,ROU,2001,"Population, ages 4-6, total",SP.POP.0406.TO.UN,603132
Romania,ROU,2000,"Population, ages 4-6, total",SP.POP.0406.TO.UN,625804
Romania,ROU,1999,"Population, ages 4-6, total",SP.POP.0406.TO.UN,683776
Romania,ROU,1998,"Population, ages 4-6, total",SP.POP.0406.TO.UN,770836
Romania,ROU,1997,"Population, ages 4-6, total",SP.POP.0406.TO.UN,869891
Romania,ROU,1996,"Population, ages 4-6, total",SP.POP.0406.TO.UN,956691
Romania,ROU,1995,"Population, ages 4-6, total",SP.POP.0406.TO.UN,1014326
Romania,ROU,1994,"Population, ages 4-6, total",SP.POP.0406.TO.UN,1035352
Romania,ROU,1993,"Population, ages 4-6, total",SP.POP.0406.TO.UN,1026386
Romania,ROU,1992,"Population, ages 4-6, total",SP.POP.0406.TO.UN,1001594
Romania,ROU,1991,"Population, ages 4-6, total",SP.POP.0406.TO.UN,982056
Romania,ROU,1990,"Population, ages 4-6, total",SP.POP.0406.TO.UN,982522
Romania,ROU,2015,"Population, ages 5-9, female",SP.POP.0509.FE.UN,493302
Romania,ROU,2014,"Population, ages 5-9, female",SP.POP.0509.FE.UN,497757
Romania,ROU,2013,"Population, ages 5-9, female",SP.POP.0509.FE.UN,501522
Romania,ROU,2012,"Population, ages 5-9, female",SP.POP.0509.FE.UN,504993
Romania,ROU,2011,"Population, ages 5-9, female",SP.POP.0509.FE.UN,508717
Romania,ROU,2010,"Population, ages 5-9, female",SP.POP.0509.FE.UN,513098
Romania,ROU,2009,"Population, ages 5-9, female",SP.POP.0509.FE.UN,518861
Romania,ROU,2008,"Population, ages 5-9, female",SP.POP.0509.FE.UN,526067
Romania,ROU,2007,"Population, ages 5-9, female",SP.POP.0509.FE.UN,533734
Romania,ROU,2006,"Population, ages 5-9, female",SP.POP.0509.FE.UN,540429
Romania,ROU,2005,"Population, ages 5-9, female",SP.POP.0509.FE.UN,545466
Romania,ROU,2004,"Population, ages 5-9, female",SP.POP.0509.FE.UN,547130
Romania,ROU,2003,"Population, ages 5-9, female",SP.POP.0509.FE.UN,546507
Romania,ROU,2002,"Population, ages 5-9, female",SP.POP.0509.FE.UN,548962
Romania,ROU,2001,"Population, ages 5-9, female",SP.POP.0509.FE.UN,561788
Romania,ROU,2000,"Population, ages 5-9, female",SP.POP.0509.FE.UN,589531
Romania,ROU,1999,"Population, ages 5-9, female",SP.POP.0509.FE.UN,635569
Romania,ROU,1998,"Population, ages 5-9, female",SP.POP.0509.FE.UN,696601
Romania,ROU,1997,"Population, ages 5-9, female",SP.POP.0509.FE.UN,762392
Romania,ROU,1996,"Population, ages 5-9, female",SP.POP.0509.FE.UN,818669
Romania,ROU,1995,"Population, ages 5-9, female",SP.POP.0509.FE.UN,855590
Romania,ROU,1994,"Population, ages 5-9, female",SP.POP.0509.FE.UN,868394
Romania,ROU,1993,"Population, ages 5-9, female",SP.POP.0509.FE.UN,861141
Romania,ROU,1992,"Population, ages 5-9, female",SP.POP.0509.FE.UN,843533
Romania,ROU,1991,"Population, ages 5-9, female",SP.POP.0509.FE.UN,829829
Romania,ROU,1990,"Population, ages 5-9, female",SP.POP.0509.FE.UN,830006
Romania,ROU,2015,"Population, ages 5-9, male",SP.POP.0509.MA.UN,522108
Romania,ROU,2014,"Population, ages 5-9, male",SP.POP.0509.MA.UN,526695
Romania,ROU,2013,"Population, ages 5-9, male",SP.POP.0509.MA.UN,530540
Romania,ROU,2012,"Population, ages 5-9, male",SP.POP.0509.MA.UN,534072
Romania,ROU,2011,"Population, ages 5-9, male",SP.POP.0509.MA.UN,537877
Romania,ROU,2010,"Population, ages 5-9, male",SP.POP.0509.MA.UN,542390
Romania,ROU,2009,"Population, ages 5-9, male",SP.POP.0509.MA.UN,548363
Romania,ROU,2008,"Population, ages 5-9, male",SP.POP.0509.MA.UN,555848
Romania,ROU,2007,"Population, ages 5-9, male",SP.POP.0509.MA.UN,563798
Romania,ROU,2006,"Population, ages 5-9, male",SP.POP.0509.MA.UN,570697
Romania,ROU,2005,"Population, ages 5-9, male",SP.POP.0509.MA.UN,575804
Romania,ROU,2004,"Population, ages 5-9, male",SP.POP.0509.MA.UN,577369
Romania,ROU,2003,"Population, ages 5-9, male",SP.POP.0509.MA.UN,576520
Romania,ROU,2002,"Population, ages 5-9, male",SP.POP.0509.MA.UN,578747
Romania,ROU,2001,"Population, ages 5-9, male",SP.POP.0509.MA.UN,591512
Romania,ROU,2000,"Population, ages 5-9, male",SP.POP.0509.MA.UN,619479
Romania,ROU,1999,"Population, ages 5-9, male",SP.POP.0509.MA.UN,666083
Romania,ROU,1998,"Population, ages 5-9, male",SP.POP.0509.MA.UN,727977
Romania,ROU,1997,"Population, ages 5-9, male",SP.POP.0509.MA.UN,794810
Romania,ROU,1996,"Population, ages 5-9, male",SP.POP.0509.MA.UN,852139
Romania,ROU,1995,"Population, ages 5-9, male",SP.POP.0509.MA.UN,890004
Romania,ROU,1994,"Population, ages 5-9, male",SP.POP.0509.MA.UN,903574
Romania,ROU,1993,"Population, ages 5-9, male",SP.POP.0509.MA.UN,896953
Romania,ROU,1992,"Population, ages 5-9, male",SP.POP.0509.MA.UN,879969
Romania,ROU,1991,"Population, ages 5-9, male",SP.POP.0509.MA.UN,867064
Romania,ROU,1990,"Population, ages 5-9, male",SP.POP.0509.MA.UN,868332
Romania,ROU,2015,"Population, ages 5-9, total",SP.POP.0509.TO.UN,1015410
Romania,ROU,2014,"Population, ages 5-9, total",SP.POP.0509.TO.UN,1024452
Romania,ROU,2013,"Population, ages 5-9, total",SP.POP.0509.TO.UN,1032062
Romania,ROU,2012,"Population, ages 5-9, total",SP.POP.0509.TO.UN,1039065
Romania,ROU,2011,"Population, ages 5-9, total",SP.POP.0509.TO.UN,1046594
Romania,ROU,2010,"Population, ages 5-9, total",SP.POP.0509.TO.UN,1055488
Romania,ROU,2009,"Population, ages 5-9, total",SP.POP.0509.TO.UN,1067224
Romania,ROU,2008,"Population, ages 5-9, total",SP.POP.0509.TO.UN,1081915
Romania,ROU,2007,"Population, ages 5-9, total",SP.POP.0509.TO.UN,1097532
Romania,ROU,2006,"Population, ages 5-9, total",SP.POP.0509.TO.UN,1111126
Romania,ROU,2005,"Population, ages 5-9, total",SP.POP.0509.TO.UN,1121270
Romania,ROU,2004,"Population, ages 5-9, total",SP.POP.0509.TO.UN,1124499
Romania,ROU,2003,"Population, ages 5-9, total",SP.POP.0509.TO.UN,1123027
Romania,ROU,2002,"Population, ages 5-9, total",SP.POP.0509.TO.UN,1127709
Romania,ROU,2001,"Population, ages 5-9, total",SP.POP.0509.TO.UN,1153300
Romania,ROU,2000,"Population, ages 5-9, total",SP.POP.0509.TO.UN,1209010
Romania,ROU,1999,"Population, ages 5-9, total",SP.POP.0509.TO.UN,1301652
Romania,ROU,1998,"Population, ages 5-9, total",SP.POP.0509.TO.UN,1424578
Romania,ROU,1997,"Population, ages 5-9, total",SP.POP.0509.TO.UN,1557202
Romania,ROU,1996,"Population, ages 5-9, total",SP.POP.0509.TO.UN,1670808
Romania,ROU,1995,"Population, ages 5-9, total",SP.POP.0509.TO.UN,1745594
Romania,ROU,1994,"Population, ages 5-9, total",SP.POP.0509.TO.UN,1771968
Romania,ROU,1993,"Population, ages 5-9, total",SP.POP.0509.TO.UN,1758094
Romania,ROU,1992,"Population, ages 5-9, total",SP.POP.0509.TO.UN,1723502
Romania,ROU,1991,"Population, ages 5-9, total",SP.POP.0509.TO.UN,1696893
Romania,ROU,1990,"Population, ages 5-9, total",SP.POP.0509.TO.UN,1698338
Romania,ROU,2015,"Population, ages 5-10, female",SP.POP.0510.FE.UN,593976
Romania,ROU,2014,"Population, ages 5-10, female",SP.POP.0510.FE.UN,599603
Romania,ROU,2013,"Population, ages 5-10, female",SP.POP.0510.FE.UN,604787
Romania,ROU,2012,"Population, ages 5-10, female",SP.POP.0510.FE.UN,609663
Romania,ROU,2011,"Population, ages 5-10, female",SP.POP.0510.FE.UN,614411
Romania,ROU,2010,"Population, ages 5-10, female",SP.POP.0510.FE.UN,619240
Romania,ROU,2009,"Population, ages 5-10, female",SP.POP.0510.FE.UN,624588
Romania,ROU,2008,"Population, ages 5-10, female",SP.POP.0510.FE.UN,630766
Romania,ROU,2007,"Population, ages 5-10, female",SP.POP.0510.FE.UN,637779
Romania,ROU,2006,"Population, ages 5-10, female",SP.POP.0510.FE.UN,645538
Romania,ROU,2005,"Population, ages 5-10, female",SP.POP.0510.FE.UN,654235
Romania,ROU,2004,"Population, ages 5-10, female",SP.POP.0510.FE.UN,662637
Romania,ROU,2003,"Population, ages 5-10, female",SP.POP.0510.FE.UN,671317
Romania,ROU,2002,"Population, ages 5-10, female",SP.POP.0510.FE.UN,684285
Romania,ROU,2001,"Population, ages 5-10, female",SP.POP.0510.FE.UN,706920
Romania,ROU,2000,"Population, ages 5-10, female",SP.POP.0510.FE.UN,742397
Romania,ROU,1999,"Population, ages 5-10, female",SP.POP.0510.FE.UN,793570
Romania,ROU,1998,"Population, ages 5-10, female",SP.POP.0510.FE.UN,857581
Romania,ROU,1997,"Population, ages 5-10, female",SP.POP.0510.FE.UN,924971
Romania,ROU,1996,"Population, ages 5-10, female",SP.POP.0510.FE.UN,982685
Romania,ROU,1995,"Population, ages 5-10, female",SP.POP.0510.FE.UN,1021744
Romania,ROU,1994,"Population, ages 5-10, female",SP.POP.0510.FE.UN,1037634
Romania,ROU,1993,"Population, ages 5-10, female",SP.POP.0510.FE.UN,1034078
Romania,ROU,1992,"Population, ages 5-10, female",SP.POP.0510.FE.UN,1020383
Romania,ROU,1991,"Population, ages 5-10, female",SP.POP.0510.FE.UN,1010198
Romania,ROU,1990,"Population, ages 5-10, female",SP.POP.0510.FE.UN,1013076
Romania,ROU,2015,"Population, ages 5-10, male",SP.POP.0510.MA.UN,628549
Romania,ROU,2014,"Population, ages 5-10, male",SP.POP.0510.MA.UN,634346
Romania,ROU,2013,"Population, ages 5-10, male",SP.POP.0510.MA.UN,639657
Romania,ROU,2012,"Population, ages 5-10, male",SP.POP.0510.MA.UN,644641
Romania,ROU,2011,"Population, ages 5-10, male",SP.POP.0510.MA.UN,649505
Romania,ROU,2010,"Population, ages 5-10, male",SP.POP.0510.MA.UN,654478
Romania,ROU,2009,"Population, ages 5-10, male",SP.POP.0510.MA.UN,660018
Romania,ROU,2008,"Population, ages 5-10, male",SP.POP.0510.MA.UN,666437
Romania,ROU,2007,"Population, ages 5-10, male",SP.POP.0510.MA.UN,673693
Romania,ROU,2006,"Population, ages 5-10, male",SP.POP.0510.MA.UN,681637
Romania,ROU,2005,"Population, ages 5-10, male",SP.POP.0510.MA.UN,690425
Romania,ROU,2004,"Population, ages 5-10, male",SP.POP.0510.MA.UN,698802
Romania,ROU,2003,"Population, ages 5-10, male",SP.POP.0510.MA.UN,707372
Romania,ROU,2002,"Population, ages 5-10, male",SP.POP.0510.MA.UN,720252
Romania,ROU,2001,"Population, ages 5-10, male",SP.POP.0510.MA.UN,742954
Romania,ROU,2000,"Population, ages 5-10, male",SP.POP.0510.MA.UN,778751
Romania,ROU,1999,"Population, ages 5-10, male",SP.POP.0510.MA.UN,830540
Romania,ROU,1998,"Population, ages 5-10, male",SP.POP.0510.MA.UN,895428
Romania,ROU,1997,"Population, ages 5-10, male",SP.POP.0510.MA.UN,963882
Romania,ROU,1996,"Population, ages 5-10, male",SP.POP.0510.MA.UN,1022724
Romania,ROU,1995,"Population, ages 5-10, male",SP.POP.0510.MA.UN,1062898
Romania,ROU,1994,"Population, ages 5-10, male",SP.POP.0510.MA.UN,1079834
Romania,ROU,1993,"Population, ages 5-10, male",SP.POP.0510.MA.UN,1077277
Romania,ROU,1992,"Population, ages 5-10, male",SP.POP.0510.MA.UN,1064613
Romania,ROU,1991,"Population, ages 5-10, male",SP.POP.0510.MA.UN,1055608
Romania,ROU,1990,"Population, ages 5-10, male",SP.POP.0510.MA.UN,1059886
Romania,ROU,2015,"Population, ages 5-10, total",SP.POP.0510.TO.UN,1222525
Romania,ROU,2014,"Population, ages 5-10, total",SP.POP.0510.TO.UN,1233949
Romania,ROU,2013,"Population, ages 5-10, total",SP.POP.0510.TO.UN,1244444
Romania,ROU,2012,"Population, ages 5-10, total",SP.POP.0510.TO.UN,1254304
Romania,ROU,2011,"Population, ages 5-10, total",SP.POP.0510.TO.UN,1263916
Romania,ROU,2010,"Population, ages 5-10, total",SP.POP.0510.TO.UN,1273718
Romania,ROU,2009,"Population, ages 5-10, total",SP.POP.0510.TO.UN,1284606
Romania,ROU,2008,"Population, ages 5-10, total",SP.POP.0510.TO.UN,1297203
Romania,ROU,2007,"Population, ages 5-10, total",SP.POP.0510.TO.UN,1311472
Romania,ROU,2006,"Population, ages 5-10, total",SP.POP.0510.TO.UN,1327175
Romania,ROU,2005,"Population, ages 5-10, total",SP.POP.0510.TO.UN,1344660
Romania,ROU,2004,"Population, ages 5-10, total",SP.POP.0510.TO.UN,1361439
Romania,ROU,2003,"Population, ages 5-10, total",SP.POP.0510.TO.UN,1378689
Romania,ROU,2002,"Population, ages 5-10, total",SP.POP.0510.TO.UN,1404537
Romania,ROU,2001,"Population, ages 5-10, total",SP.POP.0510.TO.UN,1449874
Romania,ROU,2000,"Population, ages 5-10, total",SP.POP.0510.TO.UN,1521148
Romania,ROU,1999,"Population, ages 5-10, total",SP.POP.0510.TO.UN,1624110
Romania,ROU,1998,"Population, ages 5-10, total",SP.POP.0510.TO.UN,1753009
Romania,ROU,1997,"Population, ages 5-10, total",SP.POP.0510.TO.UN,1888853
Romania,ROU,1996,"Population, ages 5-10, total",SP.POP.0510.TO.UN,2005409
Romania,ROU,1995,"Population, ages 5-10, total",SP.POP.0510.TO.UN,2084642
Romania,ROU,1994,"Population, ages 5-10, total",SP.POP.0510.TO.UN,2117468
Romania,ROU,1993,"Population, ages 5-10, total",SP.POP.0510.TO.UN,2111355
Romania,ROU,1992,"Population, ages 5-10, total",SP.POP.0510.TO.UN,2084996
Romania,ROU,1991,"Population, ages 5-10, total",SP.POP.0510.TO.UN,2065806
Romania,ROU,1990,"Population, ages 5-10, total",SP.POP.0510.TO.UN,2072962
Romania,ROU,2015,"Population, ages 5-11, female",SP.POP.0511.FE.UN,695124
Romania,ROU,2014,"Population, ages 5-11, female",SP.POP.0511.FE.UN,702295
Romania,ROU,2013,"Population, ages 5-11, female",SP.POP.0511.FE.UN,709538
Romania,ROU,2012,"Population, ages 5-11, female",SP.POP.0511.FE.UN,716480
Romania,ROU,2011,"Population, ages 5-11, female",SP.POP.0511.FE.UN,722589
Romania,ROU,2010,"Population, ages 5-11, female",SP.POP.0511.FE.UN,727666
Romania,ROU,2009,"Population, ages 5-11, female",SP.POP.0511.FE.UN,731600
Romania,ROU,2008,"Population, ages 5-11, female",SP.POP.0511.FE.UN,735110
Romania,ROU,2007,"Population, ages 5-11, female",SP.POP.0511.FE.UN,739882
Romania,ROU,2006,"Population, ages 5-11, female",SP.POP.0511.FE.UN,748131
Romania,ROU,2005,"Population, ages 5-11, female",SP.POP.0511.FE.UN,761537
Romania,ROU,2004,"Population, ages 5-11, female",SP.POP.0511.FE.UN,779834
Romania,ROU,2003,"Population, ages 5-11, female",SP.POP.0511.FE.UN,802669
Romania,ROU,2002,"Population, ages 5-11, female",SP.POP.0511.FE.UN,831343
Romania,ROU,2001,"Population, ages 5-11, female",SP.POP.0511.FE.UN,867418
Romania,ROU,2000,"Population, ages 5-11, female",SP.POP.0511.FE.UN,911431
Romania,ROU,1999,"Population, ages 5-11, female",SP.POP.0511.FE.UN,965010
Romania,ROU,1998,"Population, ages 5-11, female",SP.POP.0511.FE.UN,1026382
